,location,bhk,total_sqft,bath,price,price_per_sqft
7706,Yelahanka,3,1705.0,3.0,95.0,5571.847507331378
7707,Yelahanka,2,1234.0,2.0,80.0,6482.982171799027
7708,Yelahanka,2,1315.0,2.0,85.0,6463.878326996198
7709,Yelahanka,2,1170.0,2.0,62.5,5341.880341880342
7710,Yelahanka,3,1450.0,3.0,65.255,4500.3448275862065
7711,Yelahanka,1,697.0,1.0,45.0,6456.241032998565
7712,Yelahanka,2,1120.0,2.0,55.0,4910.714285714285
7714,Yelahanka,3,2195.0,4.0,127.0,5785.876993166287
7715,Yelahanka,2,1075.0,2.0,51.5,4790.697674418605
7716,Yelahanka,3,1614.0,3.0,95.0,5885.9975216852545
7717,Yelahanka,3,1381.0,2.0,52.48,3800.1448225923245
7718,Yelahanka,1,628.0,1.0,24.0,3821.6560509554142
7719,Yelahanka,2,890.0,2.0,40.0,4494.38202247191
7720,Yelahanka,3,1815.0,3.0,82.0,4517.906336088155
7721,Yelahanka,1,654.0,1.0,38.4,5871.559633027523
7722,Yelahanka,2,1150.0,2.0,46.0,4000.0
7723,Yelahanka,3,1705.0,3.0,74.16,4349.560117302053
7725,Yelahanka,4,3042.0,4.0,131.0,4306.37738330046
7726,Yelahanka,2,1065.0,2.0,40.84,3834.7417840375592
7727,Yelahanka,2,1036.0,2.0,39.35,3798.262548262548
7728,Yelahanka,2,1300.0,2.0,65.0,5000.0
7729,Yelahanka,3,1825.0,3.0,105.0,5753.424657534247
7730,Yelahanka,3,1603.0,3.0,96.0,5988.7710542732375
7731,Yelahanka,2,1304.0,2.0,79.0,6058.2822085889575
7732,Yelahanka,3,1455.0,3.0,61.5,4226.80412371134
7733,Yelahanka,2,1180.0,2.0,42.0,3559.322033898305
7734,Yelahanka,3,1616.0,3.0,65.0,4022.2772277227723
7735,Yelahanka,2,915.0,2.0,48.0,5245.901639344263
7736,Yelahanka,2,1026.0,2.0,41.0,3996.101364522417
7737,Yelahanka,3,1517.0,3.0,76.3,5029.663810151615
7738,Yelahanka,4,2912.5,6.0,125.5,4309.01287553648
7739,Yelahanka,2,600.0,2.0,27.0,4500.0
7740,Yelahanka,2,1274.0,2.0,48.42,3800.6279434850862
7741,Yelahanka,2,1327.0,2.0,85.0,6405.42577241899
7742,Yelahanka,3,1371.0,2.0,65.0,4741.064916119621
7743,Yelahanka,3,1712.0,3.0,82.0,4789.719626168225
7744,Yelahanka,3,1566.0,3.0,97.0,6194.125159642401
7745,Yelahanka,3,1180.0,3.0,55.0,4661.016949152542
7746,Yelahanka,2,1270.0,2.0,78.0,6141.7322834645665
7747,Yelahanka,3,1400.0,2.0,80.54,5752.857142857143
7748,Yelahanka,3,1391.0,2.0,64.5,4636.951833213516
7749,Yelahanka,2,1322.0,2.0,86.0,6505.295007564297
7750,Yelahanka,2,1100.0,2.0,70.0,6363.636363636364
7751,Yelahanka,2,1200.0,2.0,70.0,5833.333333333333
7752,Yelahanka,2,1326.0,2.0,57.0,4298.6425339366515
7753,Yelahanka,5,4000.0,5.0,220.0,5500.0
7754,Yelahanka,4,2675.0,4.0,140.0,5233.644859813084
7755,Yelahanka,3,1500.0,2.0,63.0,4200.0
7756,Yelahanka,1,654.0,1.0,37.0,5657.492354740061
7757,Yelahanka,3,1465.0,3.0,80.01,5461.433447098977
7758,Yelahanka,3,1721.0,3.0,80.86,4698.4311446833235
7759,Yelahanka,2,1060.0,2.0,40.0,3773.5849056603774
7760,Yelahanka,2,1226.0,2.0,52.71,4299.347471451876
7761,Yelahanka,3,1692.0,3.0,83.0,4905.437352245863
7762,Yelahanka,2,1033.0,2.0,52.58,5090.0290416263315
7763,Yelahanka,2,1390.0,2.0,65.31,4698.561151079137
7764,Yelahanka,2,1040.0,2.0,48.86,4698.076923076923
7765,Yelahanka,3,1345.0,2.0,57.0,4237.918215613383
7766,Yelahanka,3,2145.0,3.0,125.0,5827.505827505827
7767,Yelahanka,2,1200.0,2.0,54.0,4500.0
7768,Yelahanka,2,1322.0,2.0,75.0,5673.2223903177
7769,Yelahanka,2,1036.0,2.0,39.37,3800.1930501930497
7770,Yelahanka,2,1405.0,2.0,50.58,3600.0
7771,Yelahanka,1,602.0,1.0,26.0,4318.936877076412
7772,Yelahanka,2,1100.0,2.0,60.0,5454.545454545455
7773,Yelahanka,3,1614.0,2.0,100.0,6195.786864931846
7774,Yelahanka,3,1890.0,3.0,108.0,5714.285714285715
7775,Yelahanka,3,1556.0,3.0,86.0,5526.9922879177375
7776,Yelahanka,3,1610.0,4.0,85.0,5279.503105590062
7777,Yelahanka,3,1075.0,2.0,42.0,3906.9767441860463
7778,Yelahanka,3,1484.0,2.0,56.4,3800.5390835579515
7779,Yelahanka,2,1260.0,2.0,59.2,4698.412698412699
7780,Yelahanka,2,1102.0,2.0,52.0,4718.693284936479
7781,Yelahanka,2,1519.0,2.0,65.0,4279.131007241606
7782,Yelahanka,3,1859.0,3.0,108.0,5809.575040344271
7783,Yelahanka,2,1050.0,2.0,45.0,4285.714285714285
7784,Yelahanka,2,1322.0,2.0,80.0,6051.437216338881
7785,Yelahanka,2,1285.0,2.0,56.0,4357.976653696498
7786,Yelahanka,2,845.0,2.0,43.0,5088.757396449704
7787,Yelahanka,4,2600.0,4.0,175.0,6730.7692307692305
7788,Yelahanka,2,1305.0,2.0,78.0,5977.0114942528735
7789,Yelahanka,2,1180.0,2.0,56.0,4745.762711864407
7790,Yelahanka,3,1711.0,3.0,85.61,5003.506721215664
7791,Yelahanka,2,1315.0,2.0,75.0,5703.42205323194
7792,Yelahanka,6,3600.0,6.0,200.0,5555.555555555556
7793,Yelahanka,2,1390.0,2.0,70.21,5051.079136690647
7794,Yelahanka,3,1614.0,3.0,95.0,5885.9975216852545
7795,Yelahanka,3,1650.0,3.0,105.0,6363.636363636364
7796,Yelahanka,2,1200.0,2.0,55.0,4583.333333333333
7797,Yelahanka,2,990.0,2.0,37.62,3799.9999999999995
7798,Yelahanka,2,935.0,2.0,35.53,3800.0
7799,Yelahanka,3,1282.0,2.0,48.72,3800.312012480499
7800,Yelahanka,4,3990.0,4.0,260.0,6516.290726817043
7801,Yelahanka,3,1620.0,3.0,90.0,5555.555555555556
7802,Yelahanka,1,654.0,1.0,36.25,5542.813455657492
7803,Yelahanka,3,1614.0,3.0,93.0,5762.081784386617
7804,Yelahanka,1,694.0,1.0,30.84,4443.804034582133
7805,Yelahanka,2,1115.0,2.0,60.0,5381.165919282511
7806,Yelahanka,3,2317.0,4.0,140.0,6042.296072507553
7807,Yelahanka,3,1653.0,3.0,93.0,5626.134301270417
7808,Yelahanka,1,654.0,1.0,38.0,5810.397553516819
7809,Yelahanka,2,1633.0,2.0,72.0,4409.0630740967545
7810,Yelahanka,2,1445.0,2.0,82.0,5674.740484429066
7811,Yelahanka,2,1225.0,2.0,62.0,5061.224489795918
7812,Yelahanka,1,602.0,1.0,38.0,6312.292358803987
7813,Yelahanka,1,697.0,1.0,35.0,5021.520803443329
7814,Yelahanka,2,1065.0,2.0,41.38,3885.446009389672
7815,Yelahanka,1,682.0,1.0,36.23,5312.316715542522
7816,Yelahanka,2,1023.0,2.0,52.59,5140.762463343109
7817,Yelahanka,3,1560.0,2.0,98.0,6282.051282051282
7818,Yelahanka,3,1780.0,3.0,107.0,6011.23595505618
7819,Yelahanka,3,1342.0,2.0,75.0,5588.673621460507
7820,Yelahanka,3,1823.0,3.0,103.0,5650.027427317608
7821,Yelahanka,3,1792.0,3.0,104.0,5803.571428571428
7822,Yelahanka,2,1304.0,2.0,69.97,5365.79754601227
7823,Yelahanka,2,1250.0,2.0,54.0,4320.0
7824,Yelahanka,2,1270.0,2.0,57.0,4488.188976377953
7825,Yelahanka,2,1300.0,2.0,69.23,5325.384615384615
7826,Yelahanka,3,1705.0,3.0,91.0,5337.243401759531
7827,Yelahanka,3,1890.0,4.0,85.0,4497.354497354498
7828,Yelahanka,3,1835.0,3.0,108.0,5885.558583106267
7829,Yelahanka,3,1847.0,3.0,92.0,4981.050351922036
7830,Yelahanka,5,2500.0,3.0,120.0,4800.0
7831,Yelahanka,3,1890.0,3.0,109.0,5767.195767195767
7832,Yelahanka,1,700.0,1.0,38.0,5428.571428571428
7833,Yelahanka,3,1491.0,3.0,85.0,5700.871898054997
7834,Yelahanka,4,2088.0,5.0,110.0,5268.199233716475
7835,Yelahanka,2,1185.0,2.0,45.0,3797.46835443038
7836,Yelahanka,3,1517.0,3.0,71.28,4698.7475280158205
7837,Yelahanka,4,3019.0,6.0,190.0,6293.474660483604
7838,Yelahanka,3,1756.0,3.0,66.73,3800.113895216401
7839,Yelahanka,3,1600.0,3.0,100.0,6250.0
7840,Yelahanka,3,1664.0,3.0,73.95,4444.110576923077
7841,Yelahanka,2,1140.0,2.0,50.66,4443.859649122807
7842,Yelahanka,2,1200.0,2.0,60.0,5000.0
7843,Yelahanka,3,1705.0,3.0,85.0,4985.337243401759
7844,Yelahanka,3,1350.0,2.0,85.0,6296.2962962962965
7845,Yelahanka,3,1633.0,3.0,110.0,6736.068585425597
7846,Yelahanka,1,827.5,1.0,42.535,5140.181268882176
7847,Yelahanka,2,1195.0,2.0,53.105,4443.933054393306
7848,Yelahanka,3,1355.0,2.0,75.0,5535.055350553505
7849,Yelahanka,4,3175.0,4.0,156.0,4913.385826771653
7850,Yelahanka,2,1408.0,2.0,58.0,4119.318181818182
7851,Yelahanka,2,1104.0,2.0,58.0,5253.623188405797
7852,Yelahanka,3,1325.0,2.0,58.0,4377.358490566037
7853,Yelahanka,2,1175.0,2.0,67.77,5767.659574468085
7854,Yelahanka,2,1322.0,2.0,77.9,5892.586989409986
7855,Yelahanka,1,602.0,1.0,33.0,5481.72757475083
7856,Yelahanka,2,1315.0,2.0,77.0,5855.513307984791
7857,Yelahanka,3,1430.0,3.0,61.0,4265.734265734266
7858,Yelahanka,3,1355.0,2.0,51.5,3800.7380073800737
7859,Yelahanka,1,567.0,1.0,25.0,4409.171075837742
7860,Yelahanka,2,1045.0,2.0,45.0,4306.2200956937795
7861,Yelahanka,1,602.0,2.0,30.0,4983.388704318937
7862,Yelahanka,2,1362.0,2.0,66.0,4845.814977973569
7863,Yelahanka,2,1234.0,2.0,80.0,6482.982171799027
7864,Yelahanka,3,1282.0,2.0,48.72,3800.312012480499
7865,Yelahanka,2,1180.0,2.0,55.0,4661.016949152542
7866,Yelahanka,2,1267.0,3.0,78.0,6156.274664561957
7867,Yelahanka,2,1360.0,2.0,78.19,5749.264705882353
7868,Yelahanka,2,1025.0,2.0,44.0,4292.682926829269
7869,Yelahanka New Town,1,650.0,1.0,33.0,5076.923076923077
7870,Yelahanka New Town,1,500.0,1.0,20.0,4000.0
7871,Yelahanka New Town,1,440.0,1.0,16.5,3750.0
7872,Yelahanka New Town,3,1610.0,3.0,92.0,5714.285714285715
7873,Yelahanka New Town,3,1700.0,3.0,90.0,5294.117647058823
7874,Yelahanka New Town,1,650.0,1.0,20.0,3076.923076923077
7875,Yelahanka New Town,1,350.0,1.0,13.5,3857.1428571428573
7876,Yelahanka New Town,3,1541.0,3.0,80.0,5191.434133679429
7877,Yelahanka New Town,2,1385.0,2.0,65.0,4693.140794223827
7878,Yelahanka New Town,1,500.0,2.0,24.0,4800.0
7879,Yelahanka New Town,1,650.0,1.0,17.0,2615.3846153846152
7880,Yelahanka New Town,1,450.0,1.0,16.0,3555.5555555555557
7881,Yelahanka New Town,3,1599.0,3.0,80.0,5003.126954346467
7882,Yelahanka New Town,2,960.0,2.0,50.0,5208.333333333333
7883,Yelahanka New Town,4,2095.0,3.0,109.0,5202.863961813842
7884,Yelahanka New Town,3,1209.0,2.0,65.0,5376.344086021505
7885,Yelahanka New Town,3,1400.0,2.0,80.0,5714.285714285715
7886,Yelahanka New Town,1,450.0,1.0,15.0,3333.3333333333335
7887,Yelahanka New Town,1,500.0,1.0,18.0,3600.0
7888,Yelahanka New Town,3,1420.0,2.0,75.0,5281.69014084507
7889,Yelahanka New Town,3,2437.0,3.0,125.0,5129.257283545343
7890,Yelahanka New Town,2,2200.0,2.0,180.0,8181.818181818182
7891,Yelahanka New Town,1,488.0,1.0,20.0,4098.360655737705
7892,Yelahanka New Town,2,1100.0,2.0,58.0,5272.727272727273
7893,Yelahanka New Town,2,860.0,1.0,31.0,3604.6511627906975
7894,Yelahanka New Town,3,1800.0,2.0,45.0,2500.0
7895,Yelahanka New Town,2,1000.0,2.0,44.0,4400.0
7896,Yelahanka New Town,1,650.0,1.0,18.0,2769.230769230769
7897,Yelahanka New Town,3,1426.0,2.0,61.5,4312.762973352033
7898,Yelahanka New Town,3,1740.0,3.0,150.0,8620.689655172413
7899,Yelahanka New Town,2,1290.0,2.0,70.0,5426.356589147287
7900,Yelahanka New Town,3,1000.0,2.0,48.0,4800.0
7901,Yelenahalli,2,1240.0,2.0,47.12,3800.0
7902,Yelenahalli,2,1200.0,2.0,46.17,3847.5
7903,Yelenahalli,3,1600.0,3.0,61.37,3835.625
7904,Yelenahalli,2,1260.0,2.0,47.88,3800.0
7905,Yelenahalli,3,1500.0,2.0,57.0,3800.0
7906,Yelenahalli,2,1175.0,2.0,50.0,4255.31914893617
7907,Yelenahalli,3,1650.0,3.0,68.0,4121.212121212121
7908,Yelenahalli,2,1200.0,2.0,45.6,3800.0
7909,Yelenahalli,2,1200.0,2.0,46.17,3847.5
7910,Yelenahalli,2,1160.0,2.0,44.08,3800.0
7911,Yeshwanthpur,3,2502.0,3.0,138.0,5515.587529976019
7912,Yeshwanthpur,3,1693.0,3.0,108.0,6379.208505611341
7913,Yeshwanthpur,1,667.0,1.0,36.85,5524.737631184408
7914,Yeshwanthpur,4,1950.0,4.0,130.0,6666.666666666667
7915,Yeshwanthpur,2,1170.0,2.0,57.0,4871.794871794872
7916,Yeshwanthpur,1,665.0,1.0,36.85,5541.353383458647
7917,Yeshwanthpur,2,1161.0,2.0,64.08,5519.37984496124
7918,Yeshwanthpur,3,2557.0,3.0,141.0,5514.274540477121
7919,Yeshwanthpur,3,1850.0,3.0,100.0,5405.405405405405
7920,Yeshwanthpur,1,671.0,1.0,36.85,5491.803278688524
7921,Yeshwanthpur,2,1277.5,2.0,95.815,7500.1956947162425
7922,Yeshwanthpur,1,668.0,1.0,36.85,5516.4670658682635
7923,Yeshwanthpur,2,1185.0,2.0,75.84,6400.0
7924,Yeshwanthpur,2,1195.0,2.0,100.0,8368.200836820084
7925,Yeshwanthpur,3,1313.0,3.0,96.0,7311.500380807312
7926,Yeshwanthpur,2,1400.0,2.0,100.0,7142.857142857143
7927,Yeshwanthpur,3,2559.0,3.0,141.0,5509.964830011723
7928,Yeshwanthpur,3,1430.0,3.0,72.0,5034.965034965035
7929,Yeshwanthpur,1,673.0,1.0,36.85,5475.482912332838
7930,Yeshwanthpur,2,717.0,2.0,49.475,6900.278940027894
7931,Yeshwanthpur,4,3600.0,5.0,220.0,6111.111111111111
7932,Yeshwanthpur,2,1168.0,2.0,64.08,5486.301369863014
7933,Yeshwanthpur,1,605.0,1.0,41.745,6899.999999999999
7934,Yeshwanthpur,3,1382.0,2.0,76.18,5512.301013024603
7935,Yeshwanthpur,1,669.0,1.0,36.85,5508.221225710015
7936,Yeshwanthpur,3,1385.0,2.0,76.18,5500.3610108303255
7937,Yeshwanthpur,3,3027.0,4.0,260.0,8589.362405021473
7938,Yeshwanthpur,2,1200.0,2.0,63.0,5250.0
7939,Yeshwanthpur,3,1679.0,3.0,92.13,5487.194758784991
7940,Yeshwanthpur,1,670.0,1.0,36.85,5500.0
7941,Yeshwanthpur,3,1381.0,2.0,76.18,5516.292541636496
7942,Yeshwanthpur,3,1678.0,3.0,92.13,5490.464839094159
7943,Yeshwanthpur,2,1240.0,2.0,80.0,6451.612903225807
7944,Yeshwanthpur,3,1713.0,3.0,110.0,6421.482778750729
7945,Yeshwanthpur,2,1144.0,2.0,67.0,5856.643356643357
7946,Yeshwanthpur,2,1541.0,2.0,130.0,8436.080467229072
7947,Yeshwanthpur,3,2501.0,3.0,138.0,5517.792882846861
7948,Yeshwanthpur,2,1362.0,2.0,100.0,7342.143906020558
7949,Yeshwanthpur,1,666.0,1.0,36.8,5525.525525525525
7950,Yeshwanthpur,3,1855.0,3.0,140.0,7547.169811320755
7951,Yeshwanthpur,3,2504.0,3.0,138.0,5511.182108626198
7952,Yeshwanthpur,2,1165.0,2.0,85.0,7296.137339055794
7953,Yeshwanthpur,2,1163.0,2.0,64.08,5509.888220120379
7954,Yeshwanthpur,2,1165.0,2.0,64.08,5500.429184549356
7955,Yeshwanthpur,3,1825.0,3.0,145.0,7945.2054794520545
7956,Yeshwanthpur,3,1384.0,2.0,76.18,5504.3352601156075
7957,Yeshwanthpur,1,994.0,2.0,54.67,5500.0
7958,Yeshwanthpur,1,650.0,1.0,40.0,6153.846153846154
7959,Yeshwanthpur,3,1855.0,3.0,140.0,7547.169811320755
7960,Yeshwanthpur,3,1500.0,3.0,100.0,6666.666666666667
7961,Yeshwanthpur,2,1167.0,2.0,64.08,5491.002570694088
7962,Yeshwanthpur,2,1164.0,2.0,64.08,5505.154639175258
7963,Yeshwanthpur,3,1520.0,3.0,85.0,5592.105263157895
7964,Yeshwanthpur,3,1677.0,3.0,92.13,5493.738819320215
7965,Yeshwanthpur,1,674.0,1.0,36.85,5467.359050445104
7966,Yeshwanthpur,3,1383.0,2.0,76.18,5508.315256688359
7967,Yeshwanthpur,1,672.0,1.0,36.85,5483.630952380952
7968,Yeshwanthpur,2,1162.0,2.0,64.08,5514.629948364888
7969,Yeshwanthpur,2,1166.0,2.0,64.08,5495.711835334477
7970,Yeshwanthpur,2,1195.0,2.0,100.0,8368.200836820084
7971,Yeshwanthpur,3,1692.0,3.0,108.0,6382.978723404255
7972,Yeshwanthpur,2,1169.0,2.0,64.08,5481.6082121471345
7973,Yeshwanthpur,6,2500.0,5.0,185.0,7400.0
7974,Yeshwanthpur,3,2500.0,3.0,138.0,5520.0
7975,Yeshwanthpur,2,1160.0,2.0,64.08,5524.137931034483
7976,Yeshwanthpur,3,1676.0,3.0,92.13,5497.016706443914
7977,Yeshwanthpur,3,2503.0,3.0,138.0,5513.383939272872
7978,Yeshwanthpur,3,1855.0,3.0,135.0,7277.628032345014
7979,Yeshwanthpur,3,1876.0,3.0,160.0,8528.784648187633
7980,Yeshwanthpur,3,1675.0,3.0,92.13,5500.298507462687
7981,other,3,2770.0,4.0,290.0,10469.314079422382
7982,other,2,1100.0,2.0,48.0,4363.636363636364
7983,other,3,1250.0,3.0,56.0,4480.0
7984,other,1,600.0,1.0,38.0,6333.333333333333
7985,other,2,869.0,2.0,36.0,4142.692750287687
7986,other,2,1270.0,2.0,50.0,3937.0078740157483
7987,other,2,1500.0,2.0,185.0,12333.333333333334
7988,other,2,840.0,2.0,45.0,5357.142857142857
7989,other,3,4395.0,3.0,240.0,5460.750853242321
7990,other,2,845.0,2.0,55.0,6508.87573964497
7991,other,3,2511.0,3.0,205.0,8164.078056551175
7992,other,3,1660.0,2.0,105.0,6325.301204819277
7993,other,3,1450.0,2.0,70.0,4827.586206896552
7994,other,2,1200.0,2.0,65.0,5416.666666666667
7995,other,3,1200.0,3.0,90.0,7500.0
7996,other,2,1007.0,2.0,43.0,4270.109235352532
7997,other,2,1200.0,2.0,50.0,4166.666666666667
7998,other,2,966.0,2.0,49.9,5165.631469979296
7999,other,2,782.0,2.0,55.68,7120.204603580562
8000,other,3,1800.0,3.0,120.0,6666.666666666667
8001,other,3,1413.0,2.0,75.0,5307.855626326964
8002,other,2,945.0,2.0,54.0,5714.285714285715
8003,other,3,1870.0,3.0,110.0,5882.35294117647
8004,other,3,1260.0,2.0,85.05,6750.0
8005,other,3,1612.0,3.0,46.74,2899.5037220843674
8006,other,3,2795.0,4.0,235.0,8407.871198568873
8007,other,3,1350.0,2.0,48.0,3555.5555555555557
8008,other,3,1904.0,3.0,150.0,7878.151260504202
8009,other,3,2000.0,3.0,175.0,8750.0
8010,other,3,1425.0,2.0,75.0,5263.1578947368425
8011,other,3,1470.0,2.0,70.0,4761.9047619047615
8012,other,3,1500.0,3.0,100.0,6666.666666666667
8013,other,2,1340.0,2.0,55.7,4156.7164179104475
8014,other,3,1783.0,3.0,115.0,6449.8037016264725
8015,other,3,912.0,2.0,70.0,7675.438596491228
8016,other,2,1207.0,2.0,43.5,3603.976801988401
8017,other,3,1798.0,3.0,89.0,4949.944382647386
8018,other,3,1580.0,3.0,100.0,6329.113924050633
8019,other,3,1415.0,3.0,78.0,5512.367491166077
8020,other,4,2000.0,4.0,75.5,3775.0
8021,other,3,2405.0,4.0,260.0,10810.81081081081
8022,other,2,1500.0,2.0,115.0,7666.666666666667
8023,other,2,1148.0,2.0,60.0,5226.480836236934
8024,other,2,1110.0,2.0,55.0,4954.954954954955
8025,other,3,1500.0,2.0,65.0,4333.333333333333
8026,other,2,1080.0,2.0,39.0,3611.1111111111113
8027,other,2,1060.0,2.0,60.0,5660.377358490566
8028,other,8,2600.0,8.0,180.0,6923.076923076923
8029,other,3,1644.0,3.0,84.0,5109.489051094891
8030,other,2,1285.0,2.0,72.5,5642.023346303502
8031,other,3,4050.0,3.0,280.0,6913.580246913581
8032,other,2,1060.0,2.0,55.0,5188.679245283019
8033,other,2,900.0,2.0,22.5,2500.0
8034,other,2,1280.0,2.0,69.0,5390.625
8035,other,3,3045.0,3.0,170.0,5582.922824302134
8036,other,3,1464.0,3.0,46.0,3142.0765027322404
8037,other,2,700.0,1.0,26.0,3714.285714285714
8038,other,2,900.0,2.0,110.0,12222.222222222223
8039,other,4,4111.0,4.0,250.0,6081.24543906592
8040,other,2,1084.0,2.0,50.0,4612.546125461255
8041,other,2,950.0,2.0,47.0,4947.368421052632
8042,other,4,2000.0,4.0,120.0,6000.0
8043,other,3,1560.0,3.0,115.0,7371.794871794872
8044,other,2,850.0,2.0,27.0,3176.470588235294
8045,other,2,1113.0,2.0,51.0,4582.210242587601
8046,other,4,1200.0,4.0,165.0,13750.0
8047,other,2,1200.0,2.0,55.0,4583.333333333333
8048,other,3,1645.0,3.0,95.0,5775.075987841945
8049,other,2,1200.0,2.0,79.0,6583.333333333333
8050,other,2,1230.0,2.0,48.0,3902.439024390244
8051,other,3,1350.0,2.0,140.0,10370.37037037037
8052,other,3,1800.0,3.0,150.0,8333.333333333334
8053,other,3,1592.0,3.0,75.0,4711.05527638191
8054,other,3,1762.0,3.0,125.0,7094.211123723042
8055,other,2,950.0,2.0,50.0,5263.1578947368425
8056,other,3,1200.0,3.0,90.0,7500.0
8057,other,3,2023.71,3.0,275.0,13588.903548433324
8058,other,3,1629.0,3.0,79.0,4849.600982197668
8059,other,2,1460.0,2.0,58.0,3972.6027397260273
8060,other,2,1185.0,2.0,38.0,3206.7510548523205
8061,other,3,1760.0,3.0,88.0,5000.0
8062,other,2,1069.0,2.0,55.0,5144.9953227315245
8063,other,3,2150.0,4.0,240.0,11162.790697674418
8064,other,3,1450.0,3.0,55.0,3793.103448275862
8065,other,3,1630.0,3.0,68.29,4189.57055214724
8066,other,4,3309.0,4.0,325.0,9821.698398307646
8067,other,11,5000.0,9.0,360.0,7200.0
8068,other,2,850.0,2.0,30.0,3529.4117647058824
8069,other,2,1150.0,2.0,126.0,10956.521739130434
8070,other,2,1200.0,2.0,62.0,5166.666666666667
8071,other,4,4800.0,4.0,235.0,4895.833333333333
8072,other,2,1200.0,2.0,74.0,6166.666666666667
8073,other,3,1464.0,3.0,56.0,3825.136612021858
8074,other,4,2000.0,4.0,99.0,4950.0
8075,other,3,1753.0,3.0,120.0,6845.407872219053
8076,other,2,1000.0,2.0,53.0,5300.0
8077,other,2,720.0,2.0,45.0,6250.0
8078,other,3,1300.0,3.0,58.0,4461.538461538462
8079,other,2,1115.0,2.0,40.0,3587.4439461883408
8080,other,4,1200.0,3.0,165.0,13750.0
8081,other,1,700.0,1.0,41.0,5857.142857142857
8082,other,4,1600.0,4.0,80.0,5000.0
8083,other,3,1595.0,3.0,115.0,7210.031347962383
8084,other,2,1353.0,2.0,110.0,8130.081300813008
8085,other,1,1200.0,2.0,85.0,7083.333333333333
8086,other,2,1028.0,2.0,45.5,4426.070038910506
8087,other,3,1385.0,2.0,48.48,3500.361010830325
8088,other,3,1325.0,2.0,90.0,6792.452830188679
8089,other,3,1600.0,2.0,50.0,3125.0
8090,other,2,1800.0,1.0,80.0,4444.444444444444
8091,other,2,1056.0,2.0,80.0,7575.757575757576
8092,other,2,1080.0,2.0,50.0,4629.62962962963
8093,other,2,1160.0,2.0,55.0,4741.379310344828
8094,other,3,1544.0,3.0,120.0,7772.020725388601
8095,other,2,1200.0,2.0,65.0,5416.666666666667
8096,other,1,540.0,1.0,36.0,6666.666666666667
8097,other,3,1578.0,3.0,180.0,11406.84410646388
8098,other,2,1180.0,2.0,42.0,3559.322033898305
8099,other,2,1600.0,2.0,115.0,7187.5
8100,other,1,416.0,1.0,18.5,4447.115384615385
8101,other,2,1260.0,2.0,45.0,3571.4285714285716
8102,other,3,1630.0,3.0,85.0,5214.7239263803685
8103,other,1,834.0,1.0,60.0,7194.244604316546
8104,other,3,1125.0,4.0,70.0,6222.222222222223
8105,other,4,3000.0,5.0,260.0,8666.666666666666
8106,other,6,2160.0,5.0,250.0,11574.074074074075
8107,other,3,1375.0,3.0,70.0,5090.909090909091
8108,other,1,469.0,1.0,25.0,5330.490405117271
8109,other,6,3600.0,4.0,160.0,4444.444444444444
8110,other,2,1160.0,2.0,52.2,4500.0
8111,other,3,1220.0,2.0,35.23,2887.7049180327863
8112,other,3,1641.0,3.0,66.0,4021.9378427787933
8113,other,2,1630.0,2.0,200.0,12269.938650306749
8114,other,3,2072.0,3.0,108.0,5212.355212355213
8115,other,3,1200.0,2.0,70.0,5833.333333333333
8116,other,3,1350.0,3.0,77.0,5703.7037037037035
8117,other,4,4046.0,4.0,445.0,10998.517053880376
8118,other,3,1180.0,2.0,78.34,6638.983050847458
8119,other,2,1355.0,2.0,115.0,8487.084870848708
8120,other,1,600.0,1.0,50.0,8333.333333333334
8121,other,3,1875.0,3.0,165.0,8800.0
8122,other,2,600.0,2.0,55.0,9166.666666666666
8123,other,3,2300.0,3.0,120.0,5217.391304347826
8124,other,2,1240.0,2.0,60.0,4838.709677419355
8125,other,3,1750.0,3.0,120.0,6857.142857142857
8126,other,2,1230.0,2.0,43.48,3534.959349593496
8127,other,2,950.0,2.0,44.0,4631.578947368421
8128,other,3,1092.0,2.0,98.5,9020.14652014652
8129,other,2,1045.0,2.0,45.0,4306.2200956937795
8130,other,3,1570.0,3.0,62.0,3949.044585987261
8131,other,3,1855.0,3.0,225.0,12129.380053908355
8132,other,3,1325.0,3.0,57.0,4301.88679245283
8133,other,2,1202.0,2.0,48.0,3993.3444259567386
8134,other,2,1200.0,2.0,62.5,5208.333333333333
8135,other,1,425.0,1.0,20.03,4712.941176470588
8136,other,2,1100.0,2.0,48.0,4363.636363636364
8137,other,1,600.0,1.0,60.0,10000.0
8138,other,2,1468.0,2.0,140.0,9536.784741144415
8139,other,4,4300.0,5.0,550.0,12790.697674418605
8140,other,3,1750.0,3.0,85.0,4857.142857142857
8141,other,2,775.0,2.0,55.0,7096.774193548387
8142,other,2,1105.0,2.0,58.0,5248.868778280543
