,location,bhk,total_area,bath,balcony,price,price_per_sqft
7203,other,2,1069.0,2.0,1.0,5500000.0,5144.9953227315245
7204,other,3,1200.0,3.0,2.0,9900000.0,8250.0
7205,other,2,1007.0,2.0,2.0,4300000.0,4270.109235352532
7206,other,6,4250.0,6.0,3.0,15000000.0,3529.4117647058824
7207,other,2,1000.0,2.0,1.0,6000000.0,6000.0
7208,other,3,5720.0,3.0,0.0,35000000.0,6118.881118881119
7210,other,2,1012.0,2.0,1.0,5900000.0,5830.0395256917
7211,other,3,1280.0,2.0,2.0,4900000.0,3828.125
7212,other,2,925.0,2.0,2.0,3500000.0,3783.7837837837837
7213,other,4,1200.0,4.0,1.0,14000000.0,11666.666666666666
7214,other,2,600.0,2.0,2.0,3900000.0,6500.0
7215,other,3,1240.0,2.0,2.0,6500000.0,5241.935483870968
7216,other,2,1100.0,2.0,2.0,5500000.0,5000.0
7217,other,3,1700.0,3.0,2.0,11100000.0,6529.411764705882
7218,other,2,1340.0,2.0,1.0,6500000.0,4850.746268656716
7219,other,2,1200.0,2.0,1.0,5400000.0,4500.0
7220,other,3,1780.0,3.0,0.0,11000000.0,6179.775280898876
7222,other,5,1800.0,4.0,1.0,6800000.0,3777.777777777778
7223,other,3,900.0,2.0,0.0,6500000.0,7222.222222222223
7224,other,2,946.0,2.0,2.0,4500000.0,4756.871035940803
7225,other,4,1200.0,3.0,2.0,16000000.0,13333.333333333334
7226,other,3,1540.0,3.0,3.0,8500000.0,5519.480519480519
7227,other,3,2456.0,3.0,3.0,22000000.0,8957.654723127036
7228,other,3,1610.0,2.0,2.0,6440000.000000001,4000.0000000000005
7229,other,2,1530.0,2.0,1.0,18500000.0,12091.503267973856
7230,other,3,1439.0,3.0,1.0,5723000.0,3977.067407922168
7231,other,3,1435.0,2.0,1.0,6000000.0,4181.184668989547
7232,other,3,1717.0,3.0,3.0,12000000.0,6988.934187536401
7233,other,3,1409.0,2.0,3.0,6200000.0,4400.28388928318
7234,other,2,1250.0,2.0,1.0,5000000.0,4000.0
7235,other,2,1475.0,2.0,2.0,17100000.0,11593.22033898305
7236,other,2,1225.0,2.0,0.0,6500000.0,5306.122448979592
7237,other,1,650.0,1.0,0.0,1600000.0,2461.5384615384614
7238,other,3,1750.0,3.0,3.0,7500000.0,4285.714285714285
7239,other,3,1504.0,2.0,2.0,10200000.0,6781.914893617021
7240,other,2,1116.0,2.0,1.0,4980000.0,4462.365591397849
7241,other,4,1800.0,4.0,1.0,14500000.0,8055.555555555556
7242,other,4,3000.0,4.0,1.0,24000000.0,8000.0
7243,other,2,1150.0,2.0,1.0,6000000.0,5217.391304347826
7244,other,3,1625.0,3.0,3.0,9200000.0,5661.538461538462
7245,other,4,2400.0,4.0,3.0,25000000.0,10416.666666666666
7246,other,2,1180.0,2.0,2.0,5000000.0,4237.28813559322
7247,other,2,1272.0,2.0,2.0,5150000.0,4048.7421383647797
7248,other,3,1490.0,2.0,1.0,9200000.0,6174.496644295302
7249,other,4,2400.0,5.0,1.0,14000000.0,5833.333333333333
7250,other,2,1044.0,2.0,1.0,6000000.0,5747.126436781609
7251,other,3,1595.0,3.0,2.0,7039000.0,4413.166144200627
7252,other,3,1640.0,3.0,3.0,8400000.0,5121.951219512195
7253,other,2,1200.0,2.0,2.0,5400000.0,4500.0
7254,other,3,1567.2,2.0,0.0,19000000.0,12123.532414497193
7255,other,2,959.0,2.0,1.0,4250000.0,4431.699687174139
7257,other,2,1141.0,2.0,1.0,5500000.0,4820.333041191937
7258,other,2,1200.0,2.0,2.0,4320000.0,3600.0
7259,other,3,1240.0,2.0,2.0,6500000.0,5241.935483870968
7260,other,2,1293.0,2.0,2.0,7500000.0,5800.46403712297
7261,other,3,1885.0,3.0,3.0,9000000.0,4774.535809018567
7262,other,2,860.0,2.0,2.0,6550000.0,7616.279069767442
7263,other,3,1374.0,2.0,2.0,8800000.0,6404.657933042213
7264,other,2,1250.0,2.0,2.0,6000000.0,4800.0
7265,other,2,1110.0,2.0,2.0,5200000.0,4684.684684684685
7266,other,3,1350.0,3.0,2.0,4860000.0,3600.0
7267,other,4,2000.0,2.0,1.0,16000000.0,8000.0
7268,other,1,834.0,1.0,1.0,6200000.0,7434.052757793765
7269,other,1,600.0,1.0,0.0,5200000.0,8666.666666666666
7271,other,4,2000.0,4.0,1.0,13500000.0,6750.0
7272,other,3,2750.0,3.0,1.0,26000000.0,9454.545454545454
7274,other,2,900.0,2.0,3.0,3500000.0,3888.8888888888887
7275,other,2,1000.0,2.0,1.0,4600000.0,4600.0
7276,other,2,1200.0,2.0,2.0,5200000.0,4333.333333333333
7277,other,2,1280.0,2.0,2.0,9000000.0,7031.25
7278,other,2,1190.0,2.0,1.0,5500000.0,4621.848739495798
7279,other,3,2075.0,3.0,1.0,17500000.0,8433.734939759037
7280,other,3,1900.0,3.0,0.0,6500000.0,3421.0526315789475
7281,other,3,1578.0,3.0,1.0,7390000.000000001,4683.143219264893
7283,other,2,1475.0,2.0,1.0,7000000.0,4745.762711864407
7284,other,2,2400.0,2.0,3.0,12500000.0,5208.333333333333
7285,other,3,1427.0,2.0,3.0,7000000.0,4905.395935529082
7286,other,3,1350.0,3.0,2.0,6800000.0,5037.037037037037
7287,other,3,2274.24,4.0,1.0,16000000.0,7035.317292809907
7288,other,3,1455.0,2.0,2.0,5500000.0,3780.0687285223366
7289,other,2,900.0,3.0,1.0,10500000.0,11666.666666666666
7290,other,3,1570.0,3.0,2.0,8000000.0,5095.541401273886
7291,other,3,1495.0,2.0,2.0,6500000.0,4347.826086956522
7293,other,3,1350.0,3.0,0.0,7500000.0,5555.555555555556
7294,other,3,1464.0,3.0,2.0,5600000.0,3825.136612021858
7295,other,6,2300.0,7.0,0.0,16000000.0,6956.521739130435
7296,other,3,1313.0,4.0,1.0,15000000.0,11424.219345011425
7297,other,3,2515.0,4.0,3.0,15500000.0,6163.021868787277
7298,other,3,1440.0,3.0,2.0,7200000.0,5000.0
7299,other,2,1200.0,2.0,1.0,5600000.0,4666.666666666667
7300,other,3,2665.0,3.0,1.0,35000000.0,13133.208255159474
7301,other,3,1670.0,3.0,2.0,7500000.0,4491.017964071856
7302,other,4,3500.0,5.0,1.0,45000000.0,12857.142857142857
7303,other,2,700.0,2.0,1.0,2900000.0,4142.857142857143
7305,other,3,1300.0,2.0,1.0,6700000.0,5153.846153846154
7308,other,2,1200.0,2.0,1.0,5400000.0,4500.0
7309,other,3,1215.0,2.0,2.0,4975000.0,4094.650205761317
7310,other,2,1050.0,2.0,1.0,5500000.0,5238.0952380952385
7312,other,2,1258.0,2.0,0.0,5800000.0,4610.492845786964
7313,other,6,2400.0,5.0,2.0,30000000.0,12500.0
7314,other,8,3000.0,4.0,3.0,13000000.0,4333.333333333333
7315,other,2,1235.0,2.0,1.0,14000000.0,11336.032388663967
7316,other,3,3200.0,3.0,0.0,26000000.0,8125.0
7317,other,3,1450.0,3.0,2.0,9000000.0,6206.896551724138
7318,other,4,3754.0,6.0,2.0,48000000.0,12786.361214704315
7319,other,3,1893.0,3.0,2.0,11500000.0,6075.0132065504495
7321,other,6,2400.0,6.0,1.0,9800000.0,4083.3333333333335
7322,other,2,1250.0,2.0,1.0,4300000.0,3440.0
7323,other,3,1200.0,2.0,2.0,10000000.0,8333.333333333334
7324,other,2,1205.0,2.0,1.0,7000000.0,5809.128630705394
7325,other,3,1500.0,3.0,2.0,9000000.0,6000.0
7327,other,2,1190.0,2.0,2.0,4100000.0,3445.378151260504
7328,other,2,1250.0,2.0,1.0,6700000.0,5360.0
7329,other,2,2260.0,3.0,1.0,8000000.0,3539.8230088495575
7330,other,4,2700.0,3.0,2.0,9000000.0,3333.3333333333335
7331,other,1,375.0,1.0,0.0,2600000.0,6933.333333333333
7332,other,2,800.0,3.0,1.0,5950000.0,7437.5
7334,other,3,909.0,2.0,1.0,4300000.0,4730.47304730473
7335,other,2,1400.0,2.0,3.0,8500000.0,6071.428571428572
7336,other,3,1800.0,2.0,2.0,10000000.0,5555.555555555556
7337,other,2,925.0,2.0,2.0,7000000.0,7567.5675675675675
7339,other,2,850.0,1.0,0.0,3550000.0,4176.470588235294
7340,other,2,1100.0,2.0,2.0,3200000.0,2909.090909090909
7341,other,4,3500.0,2.0,1.0,35000000.0,10000.0
7342,other,2,1200.0,2.0,2.0,5500000.0,4583.333333333333
7343,other,3,1480.0,3.0,2.0,7400000.0,5000.0
7344,other,3,2100.0,4.0,2.0,25500000.0,12142.857142857143
7345,other,1,400.0,1.0,0.0,3500000.0,8750.0
7346,other,3,1310.0,2.0,1.0,5500000.0,4198.473282442748
7347,other,2,993.0,2.0,3.0,4550000.0,4582.074521651561
7348,other,4,2400.0,5.0,3.0,18000000.0,7500.0
7349,other,1,6000.0,1.0,1.0,27600000.0,4600.0
7350,other,1,825.0,2.0,1.0,4000000.0,4848.484848484848
7351,other,3,1320.0,2.0,3.0,6000000.0,4545.454545454545
7353,other,4,5000.0,5.0,1.0,60000000.0,12000.0
7354,other,2,1050.0,2.0,2.0,5000000.0,4761.9047619047615
7355,other,4,4800.0,5.0,2.0,42000000.0,8750.0
7356,other,3,3400.0,3.0,3.0,40000000.0,11764.70588235294
7357,other,1,600.0,1.0,0.0,3300000.0,5500.0
7358,other,3,1569.0,3.0,0.0,7000000.0,4461.440407903123
7359,other,3,2600.0,3.0,2.0,14700000.0,5653.846153846154
7360,other,3,1410.0,2.0,2.0,4512000.0,3200.0
7361,other,1,800.0,1.0,0.0,7200000.0,9000.0
7362,other,2,1020.0,2.0,1.0,4900000.0,4803.921568627451
7363,other,3,1225.0,2.0,2.0,8200000.0,6693.877551020408
7364,other,1,655.0,1.0,2.0,2700000.0,4122.137404580153
7365,other,2,1196.0,2.0,1.0,9600000.0,8026.755852842809
7366,other,2,927.0,2.0,1.0,5000000.0,5393.743257820927
7367,other,1,600.0,1.0,0.0,1800000.0,3000.0
7369,other,2,1175.0,2.0,1.0,4872000.0,4146.382978723404
7370,other,4,2800.0,4.0,1.0,20000000.0,7142.857142857143
7371,other,2,750.0,2.0,1.0,2800000.0,3733.3333333333335
7372,other,2,1000.0,2.0,1.0,4500000.0,4500.0
7373,other,2,800.0,2.0,1.0,8500000.0,10625.0
7374,other,2,985.0,2.0,2.0,5700000.0,5786.802030456853
7375,other,11,6000.0,12.0,1.0,15000000.0,2500.0
7376,other,7,3600.0,7.0,3.0,16000000.0,4444.444444444444
7377,other,2,600.0,2.0,1.0,8000000.0,13333.333333333334
7378,other,3,1503.0,2.0,2.0,9300000.0,6187.624750499002
7379,other,2,1200.0,2.0,1.0,6100000.0,5083.333333333333
7380,other,3,1500.0,2.0,2.0,5200000.0,3466.6666666666665
7382,other,3,1765.0,3.0,2.0,7727000.0,4377.903682719547
7383,other,3,1768.0,3.0,3.0,9500000.0,5373.303167420814
7385,other,4,3060.0,4.0,2.0,35000000.0,11437.908496732027
7386,other,1,800.0,1.0,2.0,3200000.0,4000.0
7387,other,7,3000.0,6.0,3.0,14500000.0,4833.333333333333
7388,other,1,600.0,1.0,1.0,3500000.0,5833.333333333333
7389,other,2,1010.0,2.0,2.0,5500000.0,5445.544554455446
7390,other,2,650.0,1.0,1.0,2000000.0,3076.923076923077
7392,other,2,1080.0,2.0,1.0,3779999.9999999995,3499.9999999999995
7393,other,4,3978.0,4.0,3.0,42800000.0,10759.175465057819
7394,other,2,1500.0,2.0,1.0,4500000.0,3000.0
7395,other,3,1800.0,3.0,3.0,8500000.0,4722.222222222223
7396,other,3,2008.0,3.0,2.0,17000000.0,8466.135458167331
7397,other,3,2095.0,3.0,2.0,14200000.0,6778.042959427207
7398,other,2,1190.0,2.0,1.0,4860000.0,4084.0336134453783
7399,other,3,1600.0,2.0,2.0,8800000.0,5500.0
7400,other,4,1350.0,4.0,2.0,16000000.0,11851.851851851852
7401,other,1,500.0,1.0,1.0,2000000.0,4000.0
7402,other,3,1280.0,2.0,1.0,10000000.0,7812.5
7403,other,3,1650.0,3.0,1.0,11000000.0,6666.666666666667
7404,other,3,1500.0,2.0,2.0,7500000.0,5000.0
7405,other,3,1176.0,2.0,1.0,4500000.0,3826.530612244898
7406,other,2,1044.0,2.0,2.0,8500000.0,8141.762452107279
7407,other,3,1425.0,3.0,2.0,5500000.0,3859.6491228070176
7409,other,2,840.0,1.0,1.0,9900000.0,11785.714285714286
7410,other,2,1285.0,2.0,2.0,4500000.0,3501.9455252918287
7411,other,3,2000.0,2.0,2.0,9500000.0,4750.0
7412,other,4,3870.0,4.0,2.0,41100000.0,10620.15503875969
7413,other,3,1320.0,2.0,2.0,5500000.0,4166.666666666667
7414,other,3,1835.0,3.0,3.0,17500000.0,9536.784741144415
7415,other,2,1322.0,2.0,1.0,6199000.0,4689.10741301059
7416,other,3,1450.0,2.0,1.0,6500000.0,4482.758620689655
7417,other,1,425.0,1.0,1.0,1500000.0,3529.4117647058824
7418,other,2,820.0,2.0,2.0,3000000.0,3658.5365853658536
7419,other,3,1450.0,3.0,2.0,6800000.0,4689.6551724137935
7420,other,4,2380.0,4.0,3.0,24200000.0,10168.067226890757
7421,other,2,900.0,1.0,0.0,7000000.0,7777.777777777777
7422,other,2,1517.0,2.0,2.0,12500000.0,8239.947264337508
7423,other,2,1000.0,2.0,2.0,3500000.0,3500.0
7425,other,4,3602.0,4.0,1.0,28000000.0,7773.459189339256
7426,other,3,2159.0,3.0,2.0,12000000.0,5558.12876331635
7427,other,3,1200.0,3.0,2.0,7200000.0,6000.0
7429,other,6,1850.0,3.0,0.0,17500000.0,9459.45945945946
7430,other,1,510.0,1.0,0.0,3400000.0,6666.666666666667
7431,other,2,1166.0,2.0,3.0,6500000.0,5574.614065180103
7432,other,3,2700.0,2.0,1.0,26000000.0,9629.62962962963
7433,other,3,1350.0,2.0,0.0,17500000.0,12962.962962962964
7434,other,4,2100.0,6.0,3.0,10000000.0,4761.9047619047615
7435,other,2,940.0,2.0,1.0,5600000.0,5957.446808510638
7436,other,2,1015.0,2.0,1.0,4010000.0,3950.7389162561576
7437,other,3,1400.0,3.0,3.0,6900000.0,4928.571428571428
7438,other,3,1645.0,3.0,1.0,9500000.0,5775.075987841945
7439,other,4,1600.0,4.0,2.0,9000000.0,5625.0
7440,other,2,1000.0,2.0,1.0,6300000.0,6300.0
7441,other,2,1350.0,2.0,2.0,6500000.0,4814.814814814815
7442,other,3,1998.0,3.0,2.0,11700000.0,5855.855855855856
7443,other,2,1300.0,2.0,1.0,6000000.0,4615.384615384615
7444,other,2,950.0,2.0,1.0,3300000.0,3473.684210526316
7445,other,3,1804.0,3.0,2.0,15000000.0,8314.855875831485
7446,other,3,1350.0,3.0,2.0,8100000.0,6000.0
7447,other,2,826.0,2.0,2.0,3600000.0,4358.353510895884
7448,other,4,3000.0,3.0,3.0,30000000.0,10000.0
7449,other,2,935.0,2.0,2.0,3500000.0,3743.3155080213905
7450,other,2,1180.0,2.0,1.0,3900000.0,3305.084745762712
7451,other,4,2200.0,3.0,0.0,11500000.0,5227.272727272727
7452,other,4,1200.0,4.0,1.0,11000000.0,9166.666666666666
7453,other,2,1500.0,2.0,1.0,5000000.0,3333.3333333333335
7454,other,2,1217.0,2.0,1.0,16400000.0,13475.760065735414
7455,other,6,2400.0,4.0,1.0,17000000.0,7083.333333333333
7456,other,3,1650.0,3.0,0.0,5200000.0,3151.5151515151515
7457,other,1,600.0,1.0,0.0,4500000.0,7500.0
7458,other,1,672.0,1.0,1.0,2700000.0,4017.8571428571427
7459,other,3,1280.0,3.0,0.0,8700000.0,6796.875
7460,other,3,1850.0,3.0,3.0,9500000.0,5135.135135135135
7462,other,3,1567.0,3.0,1.0,10000000.0,6381.620931716656
7464,other,3,2350.0,3.0,2.0,21000000.0,8936.170212765957
7465,other,2,1125.0,2.0,1.0,4800000.0,4266.666666666667
7466,other,3,1365.0,3.0,2.0,5400000.0,3956.043956043956
7467,other,1,560.0,1.0,0.0,1900000.0,3392.8571428571427
7469,other,3,1471.0,2.0,3.0,7500000.0,5098.572399728077
7470,other,1,520.0,2.0,0.0,2900000.0,5576.923076923077
7471,other,3,1950.0,3.0,3.0,23000000.0,11794.871794871795
7472,other,1,600.0,1.0,0.0,5800000.0,9666.666666666666
7473,other,2,1300.0,2.0,2.0,6000000.0,4615.384615384615
7474,other,1,375.0,1.0,0.0,4000000.0,10666.666666666666
7475,other,3,1477.0,2.0,2.0,7500000.0,5077.860528097495
7477,other,2,1220.0,2.0,1.0,6500000.0,5327.868852459016
7478,other,2,850.0,2.0,1.0,3250000.0,3823.529411764706
7479,other,2,1256.0,2.0,1.0,6500000.0,5175.15923566879
7480,other,3,1428.0,2.0,1.0,7000000.0,4901.9607843137255
7481,other,2,1130.0,2.0,1.0,7400000.0,6548.672566371682
7482,other,2,1407.0,2.0,1.0,8387000.0,5960.90973702914
7483,other,2,900.0,2.0,3.0,4500000.0,5000.0
7484,other,4,1350.0,4.0,2.0,16000000.0,11851.851851851852
7485,other,4,2375.0,3.0,1.0,26000000.0,10947.368421052632
7486,other,2,1200.0,2.0,1.0,6700000.0,5583.333333333333
7487,other,3,1872.0,3.0,2.0,15200000.0,8119.65811965812
7489,other,3,1400.0,3.0,2.0,9000000.0,6428.571428571428
7490,other,1,812.0,1.0,1.0,2600000.0,3201.9704433497536
7491,other,2,829.0,2.0,1.0,2280000.0,2750.301568154403
7492,other,1,600.0,2.0,1.0,3500000.0,5833.333333333333
7493,other,2,700.0,2.0,1.0,3500000.0,5000.0
7494,other,2,1105.0,2.0,2.0,5000000.0,4524.886877828054
7495,other,2,1000.0,2.0,1.0,5100000.0,5100.0
7496,other,3,1240.0,2.0,1.0,6300000.0,5080.645161290323
7497,other,3,1393.0,3.0,2.0,5400000.0,3876.5254845656855
7498,other,3,1640.0,3.0,2.0,7000000.0,4268.292682926829
7499,other,2,1200.0,2.0,0.0,6200000.0,5166.666666666667
7500,other,3,1495.0,3.0,2.0,5500000.0,3678.9297658862874
7501,other,3,1400.0,3.0,2.0,5300000.0,3785.714285714286
7502,other,2,1054.0,2.0,1.0,5300000.0,5028.462998102466
7503,other,2,1275.0,2.0,2.0,4700000.0,3686.274509803922
7504,other,2,1394.0,2.0,3.0,5200000.0,3730.2725968436157
7505,other,2,1075.0,2.0,1.0,5700000.0,5302.325581395349
7506,other,3,1800.0,4.0,3.0,11500000.0,6388.888888888889
7507,other,2,1220.0,2.0,2.0,5489000.0,4499.180327868852
7508,other,3,1499.0,3.0,2.0,8900000.0,5937.291527685124
7509,other,3,1280.0,2.0,3.0,5500000.0,4296.875
7510,other,2,1161.0,2.0,3.0,3669000.0,3160.206718346253
7511,other,2,1050.0,2.0,2.0,6500000.0,6190.476190476191
7512,other,2,905.0,2.0,2.0,5000000.0,5524.861878453039
7513,other,4,2736.0,4.0,1.0,13000000.0,4751.461988304093
7514,other,2,1056.0,2.0,2.0,5500000.0,5208.333333333333
7515,other,3,1770.0,3.0,2.0,9000000.0,5084.745762711865
7516,other,3,3155.0,3.0,2.0,31500000.0,9984.152139461174
7517,other,2,1152.0,2.0,1.0,5700000.0,4947.916666666667
7519,other,2,1200.0,2.0,2.0,3900000.0,3250.0
7520,other,3,1350.0,2.0,2.0,6500000.0,4814.814814814815
7521,other,3,1464.0,2.0,1.0,13500000.0,9221.311475409837
7522,other,2,1300.0,2.0,3.0,3200000.0,2461.5384615384614
7523,other,2,1200.0,2.0,2.0,7500000.0,6250.0
7524,other,3,1707.0,3.0,2.0,17100000.0,10017.574692442882
7525,other,1,565.0,1.0,1.0,3300000.0,5840.70796460177
7526,other,1,630.0,2.0,1.0,7000000.0,11111.111111111111
7527,other,2,1000.0,2.0,1.0,5500000.0,5500.0
7528,other,2,1045.0,2.0,2.0,4200000.0,4019.1387559808613
7529,other,2,1250.0,2.0,1.0,6240000.0,4992.0
7530,other,3,2400.0,4.0,1.0,13000000.0,5416.666666666667
7531,other,3,1720.0,3.0,3.0,8300000.0,4825.581395348837
7532,other,2,1100.0,2.0,2.0,7000000.0,6363.636363636364
7533,other,1,420.0,1.0,1.0,2350000.0,5595.238095238095
7534,other,3,1675.0,3.0,2.0,6500000.0,3880.597014925373
7535,other,2,1225.0,2.0,2.0,7105000.0,5800.0
7536,other,4,1350.0,4.0,1.0,9000000.0,6666.666666666667
7537,other,3,1732.5,3.0,0.0,9185500.0,5301.875901875902
7538,other,2,3760.0,2.0,0.0,28000000.0,7446.808510638298
7540,other,3,3071.0,4.0,1.0,30000000.0,9768.804949527841
7541,other,2,850.0,2.0,0.0,3400000.0,4000.0
7542,other,3,1260.0,2.0,1.0,4900000.0,3888.8888888888887
7543,other,3,1450.0,3.0,1.0,6500000.0,4482.758620689655
7544,other,3,2100.0,3.0,0.0,7000000.0,3333.3333333333335
7545,other,3,1620.0,3.0,3.0,9500000.0,5864.197530864198
7546,other,1,560.0,1.0,1.0,2100000.0,3750.0
7547,other,2,1156.0,2.0,2.0,4600000.0,3979.2387543252594
7548,other,2,1140.0,2.0,2.0,5600000.0,4912.2807017543855
7549,other,3,2250.0,3.0,1.0,18000000.0,8000.0
7550,other,3,1485.0,3.0,2.0,7800000.0,5252.525252525253
7551,other,1,1350.0,2.0,0.0,4500000.0,3333.3333333333335
7552,other,2,1209.0,2.0,2.0,10000000.0,8271.298593879239
7553,other,3,1500.0,3.0,1.0,9500000.0,6333.333333333333
7554,other,2,1000.0,2.0,2.0,6000000.0,6000.0
7555,other,3,1488.0,2.0,2.0,6500000.0,4368.279569892473
7556,other,4,1200.0,4.0,2.0,13000000.0,10833.333333333334
7557,other,3,2250.0,3.0,2.0,19900000.0,8844.444444444445
7558,other,4,3700.0,4.0,2.0,31400000.0,8486.486486486487
7559,other,2,1190.0,2.0,3.0,4225000.0,3550.4201680672268
7560,other,3,1405.0,3.0,0.0,16900000.0,12028.469750889679
7561,other,4,4800.0,6.0,2.0,42000000.0,8750.0
7562,other,2,1050.0,2.0,1.0,4350000.0,4142.857142857143
7563,other,3,1800.0,3.0,2.0,5300000.0,2944.4444444444443
7565,other,1,500.0,1.0,1.0,1600000.0,3200.0
7566,other,3,1600.0,3.0,2.0,18000000.0,11250.0
7567,other,2,1140.0,2.0,2.0,4900000.0,4298.245614035088
7568,other,1,648.0,1.0,1.0,3400000.0,5246.913580246914
7569,other,3,1720.0,2.0,2.0,12600000.0,7325.581395348837
7570,other,2,1100.0,2.0,2.0,4500000.0,4090.909090909091
7571,other,2,825.0,2.0,1.0,3500000.0,4242.424242424242
7572,other,2,1080.0,2.0,3.0,6400000.0,5925.925925925926
7573,other,2,1100.0,2.0,1.0,6100000.0,5545.454545454545
7574,other,2,800.0,1.0,1.0,2900000.0,3625.0
7575,other,2,1225.0,2.0,1.0,4700000.0,3836.734693877551
7576,other,1,535.0,1.0,1.0,3500000.0,6542.056074766355
7577,other,2,1067.0,2.0,3.0,3399000.0,3185.5670103092784
7578,other,2,1152.0,2.0,1.0,4200000.0,3645.8333333333335
7579,other,3,1465.0,2.0,2.0,8800000.0,6006.825938566553
7580,other,2,1145.0,2.0,1.0,6300000.0,5502.183406113537
7581,other,4,3420.0,3.0,2.0,41000000.0,11988.30409356725
7582,other,2,1280.0,2.0,2.0,7500000.0,5859.375
7583,other,2,680.0,3.0,2.0,6000000.0,8823.529411764706
7584,other,3,1450.0,3.0,2.0,7500000.0,5172.413793103448
7585,other,3,1738.0,3.0,0.0,11000000.0,6329.113924050633
7586,other,3,1500.0,3.0,1.0,9000000.0,6000.0
7587,other,2,982.0,2.0,1.0,2500000.0,2545.8248472505093
7588,other,2,1050.0,2.0,1.0,11000000.0,10476.190476190477
7589,other,2,1541.0,2.0,1.0,18100000.0,11745.619727449708
7590,other,2,1275.0,2.0,1.0,10500000.0,8235.29411764706
7591,other,3,2048.0,3.0,2.0,20600000.0,10058.59375
7592,other,3,1119.0,2.0,1.0,4850000.0,4334.226988382485
7593,other,3,1355.0,2.0,3.0,5825000.0,4298.89298892989
7594,other,2,1095.0,2.0,2.0,5585000.0,5100.456621004566
7595,other,3,2320.0,2.0,0.0,16000000.0,6896.551724137931
7596,other,3,1237.0,3.0,2.0,7800000.0,6305.578011317704
7597,other,2,1464.0,2.0,2.0,5600000.0,3825.136612021858
7598,other,2,1840.0,1.0,0.0,9500000.0,5163.04347826087
7599,other,4,2400.0,4.0,2.0,8900000.0,3708.3333333333335
7600,other,4,1200.0,2.0,1.0,14000000.0,11666.666666666666
7602,other,3,1639.0,3.0,1.0,7789000.0,4752.2879804758995
7604,other,2,1160.0,2.0,2.0,7500000.0,6465.517241379311
7605,other,3,1294.0,2.0,2.0,5200000.0,4018.5471406491497
7606,other,2,1095.0,2.0,1.0,4500000.0,4109.58904109589
7607,other,2,1040.0,2.0,2.0,3684000.0000000005,3542.307692307693
7608,other,3,1325.0,2.0,1.0,4700000.0,3547.169811320755
7609,other,2,1108.0,2.0,1.0,4800000.0,4332.129963898917
7610,other,2,1155.0,2.0,1.0,6500000.0,5627.705627705628
7611,other,3,1464.0,3.0,2.0,5600000.0,3825.136612021858
7612,other,3,1500.0,3.0,3.0,6748999.999999999,4499.333333333333
7613,other,2,1060.0,2.0,1.0,4250000.0,4009.433962264151
7614,other,2,984.0,2.0,2.0,12500000.0,12703.252032520326
7615,other,2,1148.0,2.0,2.0,6900000.0,6010.452961672474
7616,other,3,1719.0,3.0,2.0,11000000.0,6399.069226294358
7617,other,3,1420.0,3.0,3.0,7000000.0,4929.577464788732
7618,other,4,3000.0,4.0,3.0,26400000.0,8800.0
7619,other,3,1398.0,3.0,0.0,5100000.0,3648.068669527897
7620,other,2,1320.0,2.0,3.0,9000000.0,6818.181818181818
7621,other,3,1285.0,2.0,2.0,4500000.0,3501.9455252918287
7622,other,2,1161.0,2.0,1.0,5900000.0,5081.82601205857
7623,other,3,1504.0,3.0,2.0,6700000.0,4454.787234042553
7624,other,2,1230.0,2.0,0.0,6800000.0,5528.455284552845
7625,other,2,1260.0,2.0,1.0,6200000.0,4920.6349206349205
7626,other,4,4560.0,5.0,1.0,43000000.0,9429.82456140351
7627,other,2,849.0,2.0,2.0,2540000.0,2991.7550058892816
7628,other,2,799.0,2.0,1.0,3500000.0,4380.475594493117
7629,other,5,2700.0,4.0,1.0,17000000.0,6296.2962962962965
7630,other,2,1077.0,2.0,1.0,3446000.0,3199.6285979572885
7631,other,5,3000.0,4.0,0.0,30000000.0,10000.0
